A220263,36,B,25.62,36,259,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220264,40,B,41.3,27,73,,B22.1174,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220265,43,B,41.3,27,74,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220266,64,B,42.21,53,154,,B22.1201,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220267,69,B,42.21,53,154,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220268,131,B,25.62,39,303,,,hand grinder,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220269,119,B,25.62,65,299,,,Upper Grinding Stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220270,109,B,25.61,19,153,,,mortar,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220271,104,B,69.7,17,43,,,Whirligig,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220272,85,B,42.21,55,157,,B22.1262,pounder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220273,90,B,42.21,55,156,,,mill stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220274,89,B,25.61,5,140,,,mill stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220275,194,B,24.42,40,220,,,pounder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220276,189,B,24.42,39,209,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220277,81,B,42.21,55,157,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220278,75,B,42.21,55,157,,B22.1232,hand grinder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220279,120,B,24.42,39,197,,,mill stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220280,30,B,25.62,54,247,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220281,72,B,25.61,1,133,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220282,203,B,24.42,43,224,,,UD,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220283,76,B,42.21,55,157,,,UD,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220284,112,B,25.62,61,294,,,pounder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220285,53,B,42.21,52,153,,,Ring,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220286,95,B,69.7,17,43,,B22.1281,Bead,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220287,69,B,25.62,58,268,,,UD,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220288,125,B,25.62,39,125,,,Ring,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220289,65,B,69.7,20,85,,,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220290,57,B,69.7,19,34,,B22.1046,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220291,186,B,24.42,6,215,,,Bead,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220292,132,B,25.62,67,305,,,Loom Weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220293,16,B,55.19,0,0,,B22.1416,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220294,110,B,25.62,65,295,,,weight,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220295,11,B,25.62,39,293,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220296,90,B,25.61,5,143,,B22.1218,hand grinder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220297,101,B,25.61,5,142,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220298,45,B,42.21,148,150,X,,spatula,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220299,222,B,24.42,43,233,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220300,72,B,69.7,4,36,,,nail,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220301,58,B,69.7,17,33,,,hook,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220302,91,B,25.61,4,138,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220303,92,B,25.61,4,137,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220304,28,B,41.3,26,69,,,Spindle Whorl,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220305,176,B,24.42,35,204,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220306,100,B,25.61,5,142,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220307,200,B,24.42,61,215,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220308,191,B,24.42,39,209,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220309,187,B,24.42,61,210,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220310,190,B,24.42,39,209,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220311,98,B,25.61,5,141,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220312,105,B,25.61,19,150,,B22.1352,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220313,212,B,24.42,0,218,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220314,210,B,24.42,40,220,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220315,208,B,24.42,40,219,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220316,211,B,24.42,40,220,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220317,207,B,24.42,40,219,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220318,209,B,24.42,40,219,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220319,158,B,24.42,39,208,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220320,178,B,24.42,35,206,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220321,179,B,24.42,35,206,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220322,84,B,25.61,1,134,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220323,107,B,25.62,1,292,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220324,167,B,24.42,61,210,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220325,98,B,25.62,63,284,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220326,147,B,24.42,39,190,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220327,146,B,24.42,61,188,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220328,8,B,42.21,36,113,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220329,70,B,41.3,27,81,,B22.1508,pounder,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220330,185,B,24.42,39,214,,,pounder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220331,174,B,24.42,61,210,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220332,101,B,42.21,58,168,,,pounder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220333,152,B,24.42,72,205,,,lower mill stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220334,24,B,41.3,25,66,,,hand grinder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220335,5,B,25.62,1,234,,,tool,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220336,113,B,25.61,19,154,,,obsidian,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220337,67,B,41.3,27,80,,,point,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220338,116,B,69.7,29,53,,B22.1435,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220339,120,B,69.7,29,53,,,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220340,183,B,24.42,61,215,,B22.1239,mortar,,,,,,,,,,,,,,,,,,,,,,Field,,,,,,,,,,,,,,,,,,
A220241,104,B,25.62,58,291,,,quern,,,,,,,,,,,,,,,,,,,,,,Field,,,,,,,,,,,,,,,,,,
A220342,49,B,69.7,16,28,,,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220343,69,B,24.42,26,173,,,Juglet,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220344,44,B,69.7,16,25,,,metal,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220345,88,B,25.62,61,278,,,glass,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220346,106,B,42.21,57,169,,,pestle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220347,24,B,24.42,0,226,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220348,217,B,24.42,40,223,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220349,54,B,69.7,16,28,,,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220350,70,B,69.7,21,38,,,glass,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220351,80,B,25.61,43,132,,,Palette,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220352,117,B,69.7,29,53,,B22.1991,rotary hand mill,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220353,42,B,42.21,55,159,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220354,213,B,24.42,0,228,,,UD,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220355,120,B,25.61,51,157,,B22.1602,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220356,,B,25.61,1,133,,,Spindle Whorl,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220357,145,B,24.42,61,188,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220358,94,B,25.61,4,139,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220359,86,B,25.61,4,138,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220360,54,B,41.3,27,76,,B22.1302,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220361,110,B,25.61,19,154,,B22.1464,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220362,217,B,24.42,40,223,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220363,216,B,24.42,40,223,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220364,168,B,24.42,39,209,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220365,227,B,24.42,0,226,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220366,214,B,24.42,70,227,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220367,115,B,25.62,61,298,,,weight,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220368,,B,42.21,58,168,,,pounder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220369,138,B,69.7,24,62,,B22.1669,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220370,163,B,25.62,66,319,,,pestle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220371,161,B,25.62,70,318,,,pestle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220372,126,B,25.61,51,158,,,hand grinder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220373,143,B,25.62,66,310,,,hand grinder,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220374,165,B,25.62,74,320,,,whetstone,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220375,117,B,25.61,51,155,,,whetstone,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220376,168,B,25.62,71,322,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220377,224,B,24.42,43,233,,B22.1651,hand grinder,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220378,86,B,25.62,58,277,,,grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220379,109,B,25.61,19,153,,,mortar,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220380,36,B,41.3,27,73,,B22.1131,grinding stone,,,,,,,,,,,,,,,,,,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220381,135,B,25.61,51,159,,,Pestle,Possible,,,,,Ovoid,Slightly,Stone,10YR7/1,Complete,100,Moderate,,143.00,5.49,4.49,4.03,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220382,198,B,24.42,39,214,,,Jar Stopper,Probable,,,,,Circular,Slightly,Ceramic,7.5YR8/1,Complete,100,Moderate,,4.80,2.14,2.23,0.79,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220383,149,B,24.42,39,190,,,Jar Stopper,Probable,,,,,Circular,Slightly,Ceramic,7.5YR5/1,Partial,90,Moderate,,7.30,2.62,2.53,0.81,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220384,244,B,24.42,79,244,,,pounder,Probable,,,,,Spherical,Slightly,Basalt,10YR6/1,Complete,100,Moderate,,151.00,5.3,4.59,4.47,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220385,68,B,41.3,28,81,,B22.1501,grinding stone,Certain,,,,,Loaf,Exactly,Basalt,10YR5/1,Partial,80,Moderate,,2194.00,19.8,11.38,5.16,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220386,179,B,25.62,77,326,,,Hand Grinder,Probable,,,,,Spherical,Slightly,Basalt,10YR56/1,Complete,100,Moderate,,253.00,6.14,6.34,4.3,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220387,132,B,25.61,51,159,,,grinding stone,Probable,,,,,Circular,Slightly,Stone,,,,,,832.00,10.22,8.82,6.27,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220388,128,B,25.61,51,158,,,Hand Grinder,Probable,,,,,Ovoid,Slightly,Stone,10YR6/1,Partial,25,Moderate,,200.00,6.82,4.79,4.12,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220389,134,B,25.61,51,159,,,hand grinder,Possible,,,,,Pyramidal,Slightly,Stone,10YR6/1,Partial,90,Moderate,,102.00,5.08,3.42,3.9,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220390,115,B,42.21,59,172,,,Spindle Whorl,Probable,,,,,Circular,Slightly,Ceramic,5YR7/4,Partial,40,Moderate,,79.70,7.02,4.91,1.71,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220391,159,B,24.42,39,208,,,Jar Stopper,Probable,,,,,Oblong,Nearly,Ceramic,7.5YR6/3,Complete,100,Moderate,,5.70,2.95,2.52,0.68,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220392,106,B,25.61,5,144,,,Jar Stopper,Probable,,,,,Circular,Slightly,Ceramic,7.5YR8/2,Complete,100,Moderate,,8.20,2.97,2.93,0.74,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220393,61,B,41.3,20,77,,,Cup,Possible,,,,,,,Ceramic,5YR7/4,Partial,40,Fine,,25.70,6.17,3.74,1.72,,,,,CNEA,Votive?,,,,,,,,,,,,,,,,,
A220394,72,B,42.21,53,156,,,point,Possible,,,,,Linear,Elongated,Metal,5YR6/6,,,Moderate,,1.10,2.73,0.41,0.59,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220395,102,B,25.61,5,148,,,Jar Stopper,,,,,,Circular,Nearly,Ceramic,7.5YR8/1,Complete,100,Moderate,,12.70,4.02,3.86,0.82,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220396,164,B,24.42,68,200,,,Spindle Whorl,Probable,,,,,Circular,Nearly,Ceramic,7.5YR8/2,Complete,100,Moderate,,33.10,4.93,4.78,0.13,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220397,117,B,25.62,61,298,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220398,127,B,25.62,65,302,,,UD,,,,,,Rectilinear,Nearly,Stone,7.5YR6/2,Complete,100,Moderate,,28.20,6.13,1.53,0.12,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220399,122,B,25.62,39,297,,,grinding stone,Possible,,,,,Ovoid,Slightly,Stone,10YR8/2,Partial,60,Moderate,,365.00,8.4,4.9,6.3,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220400,47,B,41.3,26,75,,,pestle,Certain,,,,,Spherical,Slightly,Stone,7.5YR6/2,Complete,100,Moderate,,109.90,4.28,4.45,3.19,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220401,246,B,24.42,79,244,,B22.1797,grinding stone,Probable,,,,,Triangular,Nearly,Stone,10YR5/1,Partial,,,,1314.00,15.36,12.1,7.07,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220402,237,B,24.42,78,236,,B22.1723,Grinding Stone,Possible,,,,,Loaf-Shaped,Slightly,Basalt,10YR7/1,Partial,40,Moderate,,1036.00,13.7,9.61,6.39,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220403,129,B,25.61,51,158,,,UD,,,,,,Crescent,Slightly,Basalt,10YR7/1,Partial,,,,,5.8,4.62,3.87,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220404,241,B,24.42,80,242,,B22.1739,pounder,Probable,,,,,Spherical,Slightly,Stone,10YR7/1,Complete,100,Moderate,,806.00,9.75,9.11,6.16,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220405,232,B,24.42,79,238,,,Jar Stopper,Probable,,,,,Circular,Slightly,Ceramic,10YR7/2,Complete,100,Moderate,,49.00,,,,,,,4,CNEA,,,,,,,,,,,,,,,,,,
A220406,80,B,41.3,28,81,,B22.1501,grinding stone,Certain,,,,,Loaf-Shaped,Nearly,Basalt,10YR6/1,Partial,50,Moderate,,,15.6,14.9,6.29,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220407,242,B,24.42,79,244,,B22.1760,grinding stone,Certain,,,,,Cuboid,Nearly,Basalt,10YR5/1,Partial,,Moderate,,1340.00,11.7,10.59,6.22,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220408,245,B,24.42,79,245,,B22.1795,grinding stone,Certain,,,,,Triangular,Nearly,Stone,7.5YR7/2,Partial,,Moderate,,1057.00,12.57,11.05,6.95,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220409,89,B,41.3,27,88,,,Loom Weight,Certain,,,,,Cuboid,,Clay,5YR5/6,Partial,,Moderate,,89.70,4.7,4.2,4.5,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220410,136,B,25.62,39,136,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220411,104,B,42.21,57,169,,,pestle,Possible,,,,,Pyramidal,Nearly,Chert,5YR6/2,Partial,40,Moderate,,86.00,3.91,4.13,4.65,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220412,90,B,41.3,27,88,,B22.1779,Loom Weight,Certain,,,,,,,Clay,5YR6/6,Partial,60,Moderate,,319.00,7.8,5.92,6.06,,,,4,CNEA,,,,,,,,,,,,,,,,,,
A220413,91,B,41.3,27,88,,B22.1680,Loom Weight,Probable,,,,,,,Clay,5YR6/3,Partial,20,Moderate,,40.00,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220414,143,B,69.7,37,63,,,Ring,Probable,,,,,Ring,,Iron,,Partial,,Moderate,,4.00,2.8,0.62,,,,,5,CNEA,,,,,,,,,,,,,,,,,,
A220415,319,B,25.62,66,319,,,UD,,,,,,Linear,Exactly,Metal,7.5YR6/1,Partial,,Fine,,0.30,1.75,0.25,0.3,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220416,114,B,42.21,60,173,,,nail,Probable,,,,,Linear,Exactly,Metal,5YR2.5/1,Partial,,Fine,,2.70,4.77,0.43,0.51,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220417,146,B,69.7,38,65,,B22.1754,Bangle,Probable,,,,,Curvilinear,Exactly,Glass,Gley 1 2.5/N,Partial,,Fine,,2.10,3.48,0.48,0.43,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220418,236,B,24.42,78,236,,,shell,Certain,,,,,Oblong,Slightly,Shell,7.5YR8/2,Complete,100,,,2.20,2.13,1.41,0.51,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220419,18,B,69.6,0,0,,B22.1668,Bangle,Possible,,,,,Curvilinear,Exactly,Glass,Gley 1 2.5/N,Partial,,Fine,,1.40,1.84,0.62,0.56,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220420,167,B,25.62,66,319,,,Bead,Certain,,,,,Scaraboid,Exactly,Faience,7.5YR8/1,Partial,50,Fine,,0.40,1.1,0.82,0.32,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220421,99,B,25.61,5,141,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220422,233,B,24.42,40,237,,,UD,,,,,,Triangular,Slightly,Calcite,7.5YR7/3,Partial,,Moderate,,0.80,1.1,0.87,0.49,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220423,107,B,42.21,58,168,,,UD,,,,,,Cylindrical,Slightly,Bone,7.5YR8/6,Partial,,Crude,,14.80,4.77,2.6,2.75,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220424,88,B,42.21,54,158,,,UD,,,,,,Linear,,Metal,Gley 1 5/10Y,Partial,,Fine,,1.80,3.06,0.49,0.49,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220425,142,B,25.62,68,311,,,burnishing tool,Possible,,,,,Rectilinear,,Stone,7.5YR7/3,,,Moderate,,5.50,3.23,1.18,0.96,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220426,197,B,24.42,61,217,,,UD,,,,,,Rectangular,,Stone,7.5YR8/3,,,MOderate,,4.00,2.88,2.23,0.55,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220427,73,B,42.21,53,156,,,Ring,Possible,,,,,Ring,Nearly,Metal,7.5YR4/1,Partial,50,Fine,,1.90,2.99,0.28,0.32,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220428,30,B,42.21,46,,,,game piece,Probable,,,,,Circular,Nearly,Stone,7.5YR4/2,Complete,100,Moderate,,10.00,2.35,2.11,1.03,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220429,180,B,24.42,72,205,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220430,183,B,25.62,77,326,,,UD,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220431,135,B,25.62,39,297,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220432,107,B,25.61,19,152,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220433,182,B,24.42,72,205,,,game piece,Possible,,,,,Circular,Slightly,Stone,5YR7/2,Complete,100,Crude,,10.90,,,0.85,3.14,,,,CNEA,Associated with A220434,,,,,,,,,,,,,,,,,
A220434,263,B,24.42,72,205,,,game piece,Possible,,,,,Circular,Slightly,Ceramic,7.5YR7/2,Complete,100,Crude,,7.70,,,1.03,2.86,,,,CNEA,Associated with A220433,,,,,,,,,,,,,,,,,
A220435,110,B,42.21,59,171,,,Jar Stopper,Probable,,,,,Circular,Rounded,Ceramic,7.5YR6/3,Complete,100,Moderate,,27.20,4.18,4.2,1.38,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220436,124,B,25.61,51,157,,B22.1641,Jar Stopper,Probable,,,,,Circular,Slightly,Ceramic,7.5YR7/3,Complete,100,Moderate,,10.20,3.2,2.98,0.8,,,,,CNEA,,,,,,,,,,,,,,,,,,
